screen_name,user_name,status_id,url,title,published_date,geoLocation
"BarbaraRyan6","Barbara Ryan","1053138691823202304","Not Available","Some amazing Anti-Trump voices that you want to follow. RT & share this list: 

@KamalaHarris
@BetoORourke 
@girlsreallyrule
@ProudResister
@sahluwal
@ACLU 
@TeaPainUSA
@staceyabrams
@RepAdamSchiff
@brycetache
@SaysHummingbird
@joncoopertweets
@AndrewGillum
@davidhogg111","Fri Oct 19 00:20:05 EDT 2018",
"EdElam5","Ed Elam  🇺🇸💪","1053138706788442112","Not Available","@EdElam5 @staceyabrams @elam_christie @luvnewinfo @GaRepublicans @GaRedneck4Bria1 @ArchKennedy @POTUS @GaDawgforTrump @Elizabe19118186 @Ajbyrd49 @GATrumpTrain @MAGA_Georgia https://t.co/5QaZntLeIZ","Fri Oct 19 00:20:08 EDT 2018",
"EdElam5","Ed Elam  🇺🇸💪","1053138720357081088","Not Available","@EdElam5 @staceyabrams @elam_christie @luvnewinfo @GaRepublicans @GaRedneck4Bria1 @ArchKennedy @POTUS @GaDawgforTrump @Elizabe19118186 @Ajbyrd49 @MAGA_Georgia Thank you @EdElam5 for having me aboard with awesome GA Patriots! I really don't want to change my name to Not Georgia Proud! If I wanted to live in a state run like CA, I'd move back to CA!","Fri Oct 19 00:20:11 EDT 2018",
"lorenzo_najera","lorenzo najera","1053138726111588352","Not Available","Georgia- If you are an independent voter and you see how many black people are being turned  away from the polls, it would be great to cast your vote in honor of those still being oppressed by racist republicans. If you believe in fairness and equality, vote for @staceyabrams","Fri Oct 19 00:20:13 EDT 2018",
"PavsuperH60","PaveSuper","1053138739638214656","Not Available","No to Abrams","Fri Oct 19 00:20:16 EDT 2018",
"EdElam5","Ed Elam  🇺🇸💪","1053138740451926017","Not Available","@EdElam5 @staceyabrams @elam_christie @luvnewinfo @GaRepublicans @GaRedneck4Bria1 @ArchKennedy @POTUS @GaDawgforTrump @Elizabe19118186 @Ajbyrd49 @GATrumpTrain @MAGA_Georgia I’m a Georgian who agrees!  Say NO to @staceyabrams!","Fri Oct 19 00:20:16 EDT 2018",
"EdElam5","Ed Elam  🇺🇸💪","1053138763982008321","Not Available","@EdElam5 @staceyabrams @elam_christie @luvnewinfo @GaRepublicans @GaRedneck4Bria1 @ArchKennedy @POTUS @GaDawgforTrump @Elizabe19118186 @Ajbyrd49 @GATrumpTrain @MAGA_Georgia Keep the Trump trains 🚂 rolling","Fri Oct 19 00:20:22 EDT 2018",
"Patreeseaf","Patreesea Furness","1053138778334879744","https://t.co/yOE6ioEXpC","@Greg_Palast does great work.  Important thread 👇🏼👇🏼 https://t.co/yOE6ioEXpC","Fri Oct 19 00:20:25 EDT 2018",
"NapaMediaMania","Media Mania","1053138783015657472","Not Available","Some amazing Anti-Trump voices that you want to follow. RT & share this list: 

@KamalaHarris
@BetoORourke 
@girlsreallyrule
@ProudResister
@sahluwal
@ACLU 
@TeaPainUSA
@staceyabrams
@RepAdamSchiff
@brycetache
@SaysHummingbird
@joncoopertweets
@AndrewGillum
@davidhogg111","Fri Oct 19 00:20:26 EDT 2018",
"EdElam5","Ed Elam  🇺🇸💪","1053138783246434304","Not Available","@EdElam5 @staceyabrams @elam_christie @luvnewinfo @GaRepublicans @GaRedneck4Bria1 @ArchKennedy @POTUS @GaDawgforTrump @Elizabe19118186 @Ajbyrd49 @GATrumpTrain @MAGA_Georgia Trump MAGA,  TRUMP USA, TRUMP Love ❤🇺🇸❤","Fri Oct 19 00:20:26 EDT 2018",
"KaraDemocrat","Kara The Democrat","1053138787881103360","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 00:20:28 EDT 2018",
"basquiat518","Basquiat518","1053138787319066624","Not Available","I knew a man who died in jail after stealing a Little Debbie snack from a convenience store

@BrianKempGA literally stole $500,000 from a man, who used to be his friend, and refuses to give it back no matter what.

He's running for Governor in Georgia. 

https://t.co/UaBZ8FElm6","Fri Oct 19 00:20:27 EDT 2018",
"EdElam5","Ed Elam  🇺🇸💪","1053138816238845952","Not Available","@lori_tech @EdElam5 @staceyabrams @luvnewinfo @GaRepublicans @GaRedneck4Bria1 @ArchKennedy @POTUS @GaDawgforTrump @Elizabe19118186 @Ajbyrd49 @GATrumpTrain @MAGA_Georgia I’ve already cast mine! Search for all the amendments they have on the Ballot!","Fri Oct 19 00:20:34 EDT 2018",
"DianeToucan","Diane Toucan","1053138820277821440","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 00:20:35 EDT 2018",
"KimKimbowman","Vote November 6","1053138848795058176","Not Available","Georgia- If you are an independent voter and you see how many black people are being turned  away from the polls, it would be great to cast your vote in honor of those still being oppressed by racist republicans. If you believe in fairness and equality, vote for @staceyabrams","Fri Oct 19 00:20:42 EDT 2018",
"politiloko","Israel Rodriguez.🇺🇸","1053138866427830272","Not Available","@EdElam5 @staceyabrams @elam_christie @luvnewinfo @GaRepublicans @GaRedneck4Bria1 @ArchKennedy @POTUS @GaDawgforTrump @Elizabe19118186 @Ajbyrd49 @GATrumpTrain @MAGA_Georgia Keep the Trump trains 🚂 rolling","Fri Oct 19 00:20:46 EDT 2018",
"Nigel22222","NatantTemerity 24-13-21","1053138940352454656","Not Available","Radical Stacey Abrams wants to change Georgia with government-run healthcare, $13,000 in higher taxes, sanctuary cities, welfare and voting rights for illegal immigrants. RT if you agree that hardworking Georgians can't afford Abrams' extreme agenda! #gapol #tcot #gagop https://t.co/pDBmznPcKy","Fri Oct 19 00:21:04 EDT 2018",
"consrvtveindian","Conservative Indian","1053138943624052737","Not Available","@Licious1105 @staceyabrams So then why mention them as affected....or she doesn’t know who was affected by the hurricane....","Fri Oct 19 00:21:05 EDT 2018",
"SheilaDecker19","Sheila Decker","1053138963945283584","Not Available","Wow. So on the SOS website #BrianKemp has an advance voting video. Take a look at who gets to vote and who doesn’t. Nice messaging, Kemp. Please just #resign already. #gapol #gagov #TeamAbrams https://t.co/D4gmMeb4Cw","Fri Oct 19 00:21:10 EDT 2018",
"deborahjaquith","tiggersarebouncy","1053138969083359232","Not Available","@consrvtveindian @BrianKempGA Yeah, yeah. Counties decide. Blah, blah, blah. Buck stops with Kemp. He's in charge.","Fri Oct 19 00:21:11 EDT 2018",
"Jillian83804649","Jillian","1053139015984132096","Not Available","@BrianKempGA If you are turned down at the polls due to @BrianKempGA see below.  There are also attorneys working around the clock if you face this issue.  See Georgia voter suppression on social media or google https://t.co/fy9mo2nc6R","Fri Oct 19 00:21:22 EDT 2018",
"SongBird4Trump","♬SongBird4Trump♬","1053139021164093440","Not Available","@SongBird4Trump @BrianKempGA @RealMissNikky Love it!  Way To Go, Georgia!","Fri Oct 19 00:21:23 EDT 2018",
"syborg68","MONKEY SHINES NRA Member","1053139030093762560","Not Available","@EdElam5 @12topper @staceyabrams @elam_christie @luvnewinfo @GaRepublicans @GaRedneck4Bria1 @ArchKennedy @POTUS @GaDawgforTrump @Elizabe19118186 @Ajbyrd49 @GATrumpTrain @MAGA_Georgia ❤️🇺🇸VOTE REPUBLICAN🇺🇸❤️                         🇺🇸 VOTE RED🇺🇸 VOTE GOP🇺🇸                           🇺🇸🇺🇸🇺🇸🇺🇸❤️2018❤️🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/Zp8QBVhV98","Fri Oct 19 00:21:25 EDT 2018",
"michalhorny","Michal Horný","1053139048137740288","Not Available","Just voted early for @staceyabrams and @SarahRiggsAmico!! A line at the ponce library in Atlanta was encouraging, though it still only took a few minutes. I’m so excited for Governor Abrams!!!! #VoteEarly https://t.co/RAGalwW5KR","Fri Oct 19 00:21:30 EDT 2018",
"uglynorman","Christina Carmichael","1053139052239699968","https://t.co/87ZPqi8Czy","Georgia Is Using Amateur Handwriting Analysis to Disenfranchise Minority Voters. Shame on you ⁦@BrianKempGA⁩  https://t.co/87ZPqi8Czy","Fri Oct 19 00:21:31 EDT 2018",
"Croatansound","Croatan Sound","1053139051245723648","Not Available","My middle daughter, Lucy, turned 18 today. I stopped by her school to bring lunch and officially ask for her vote! #gapol #gagop #tcot #gafirst https://t.co/7g1axvHRlm","Fri Oct 19 00:21:30 EDT 2018",
"NoSurrender357","WarHorse7.62","1053139084300992514","Not Available","@luvnewinfo @AlohaHa59067534 @gakagtrumptrain @marsone2 @KellsBellsSC @karenhandel @BrianKempGA @pcal4HIM @EdElam5 @elam_christie @A1Carolynne @GeorgiasLori @GeorgiaTweetz @GeanineC @PTSD_SURVIVOR Following all patriots! Proud to do so! ❤️🇺🇸❤️ MAGA!","Fri Oct 19 00:21:38 EDT 2018",
"il_american","An Illinoisan","1053139120057475072","https://t.co/A89RUlMTeo","Looks like the base strategy ain't workin' out so well. Now for the fake moderate approach. #GAGov https://t.co/A89RUlMTeo","Fri Oct 19 00:21:47 EDT 2018",
"beverlyNOTMYPRE","beverly huff","1053139126101438464","Not Available","Why is the media so afraid to say the 'F' word? What Brian Kemp, Kris Kobach, and other white nationalist Republicans are doing to suppress the vote is straight up FASCISM. The media needs to say the word — FASCISM. #maddow @BrianKempGA @KrisKobach1787","Fri Oct 19 00:21:48 EDT 2018",
"SongBird4Trump","♬SongBird4Trump♬","1053139129070960640","Not Available","@deplorable1352 @BrianKempGA @RealMissNikky Thank you! C'mon GA! VOTE KEMP!","Fri Oct 19 00:21:49 EDT 2018",
"AutumnMayes1","Autumn","1053139153435721728","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 00:21:55 EDT 2018",
"bubba_jameson","Aardvark Ratnick DO, MS","1053139160415039488","Not Available","Radical Stacey Abrams wants to change Georgia with government-run healthcare, $13,000 in higher taxes, sanctuary cities, welfare and voting rights for illegal immigrants. RT if you agree that hardworking Georgians can't afford Abrams' extreme agenda! #gapol #tcot #gagop https://t.co/pDBmznPcKy","Fri Oct 19 00:21:56 EDT 2018",
"jessicabar25","Jessica  EX-Republican","1053139162491162624","Not Available","On Day 2 of early voting in GA, I cast my ballot for @staceyabrams & @Carolyn4GA7.  Im a fed up ex-Republican. Get up & vote. Drive an elderly or disabled person to the polls. Call your friends & get them to the polls. If you want a change, you have to be a part of the change.","Fri Oct 19 00:21:57 EDT 2018",
"laurenappelbaum","Lauren Appelbaum","1053139168476446720","https://t.co/nVQaZietBQ","@staceyabrams @PriyankaMantha @caitlinbh14 I hope you will respond to @Respect_Ability's disability questionnaire: https://t.co/nVQaZietBQ #PwDVote","Fri Oct 19 00:21:58 EDT 2018",
"barbara_lannum","barbara lannum","1053139169000665088","Not Available","Georgia- If you are an independent voter and you see how many black people are being turned  away from the polls, it would be great to cast your vote in honor of those still being oppressed by racist republicans. If you believe in fairness and equality, vote for @staceyabrams","Fri Oct 19 00:21:58 EDT 2018",
"InspiringU2","Kim Franklin-Magana","1053139173471932417","Not Available","@InspiringU2 I am a white, ex-Republican, educated, middle class female, and I voted for @staceyabrams on day 2 of early voting! Plus, 3 Republican members of my household also voted for Stacey.  We desperately need a change in Georgia.","Fri Oct 19 00:21:59 EDT 2018",
"giannazoe1012","Gianna Zoé","1053139179591421952","Not Available","I cannot wait for @staceyabrams to get elected. #Georgia!! Vote like your lives depend on it. They do! https://t.co/F1h0r18yO0","Fri Oct 19 00:22:01 EDT 2018",
"REFlipsNOFlops","DJ17","1053139191679369216","Not Available","@staceyabrams are you willing to settle out of court? Or are you waiting for your #consolationspeech?  Save your $millions, your going to need them after you lose. #illegal #campaignpractices is no laughing matter!","Fri Oct 19 00:22:04 EDT 2018",
"joyfergie","JDashya","1053139197417140224","Not Available","If you saw that terribly racist video from #BrianKemp and it made you mad...

Go spend that anger on something useful: the campaign of @staceyabrams ❤️✊🏾 https://t.co/Le47kfVfnF","Fri Oct 19 00:22:05 EDT 2018",
"Daisy35664993","Daisy Da Silva","1053139224520617986","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 00:22:12 EDT 2018",
"UGAGrad","Hal S. Pope","1053139253096599553","https://t.co/8d5n6sHR4q","Brian Kemp, Enemy of Democracy https://t.co/8d5n6sHR4q
#gapol #gagov #Georgia #GaProspers #CNN #votersuppression","Fri Oct 19 00:22:18 EDT 2018",
"Dano73Nita","Book um Dano","1053139256460304384","Not Available","They playing games. But our votes will be cast and they will be counted. I need y’all to lock in the election protection number 888-730-5816 #gapol #2018Election #GOTV #BrianKemp https://t.co/VChfrqGnvl","Fri Oct 19 00:22:19 EDT 2018",
"dkdkwoods","Donna Woods","1053139260650344448","Not Available","My mother is 70 years old and has lived in Spalding County her entire life. She said she doesn’t remember any candidate for Governor ever visiting Spalding. Today we both had the pleasure of hearing & seeing @staceyabrams in our small city #VoteEarly https://t.co/o4OR5as12G","Fri Oct 19 00:22:20 EDT 2018",
"SongBird4Trump","♬SongBird4Trump♬","1053139265016750081","Not Available","@SongBird4Trump @GaetaSusan @BrianKempGA @RealMissNikky Soros is targeting #Georgia beware of his #ElectronicVote #VoterFraud","Fri Oct 19 00:22:21 EDT 2018",
"Bojanglesbanana","Bojangles Bananas🍌","1053139266484817920","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 00:22:22 EDT 2018",
"EdElam5","Ed Elam  🇺🇸💪","1053139285904363525","Not Available","@AG2Pearl @consmover @staceyabrams @elam_christie @luvnewinfo @GaRepublicans @GaRedneck4Bria1 @ArchKennedy @POTUS @GaDawgforTrump @Elizabe19118186 @Ajbyrd49 @GATrumpTrain @MAGA_Georgia And you Sport can try it for yourself for you are getting just that....the boot https://t.co/4FkHDC8oGs","Fri Oct 19 00:22:26 EDT 2018",
"katiekadwell","Katie Kadwell","1053139292380311552","Not Available","Secy of State #BrianKemp sends unveiled message showing white “voters” casting ballots with ease & a Black “voter” facing extra hurdles to perform the same civic act. The “English only” scarlet warning is another tell on how #Georgia wants to whiteout the electorate. #VOTEANYWAY https://t.co/NlxzosBLmL","Fri Oct 19 00:22:28 EDT 2018",
"AmberAufmerksam","Amber Aufmerksam","1053139314203226113","Not Available","I knew a man who died in jail after stealing a Little Debbie snack from a convenience store

@BrianKempGA literally stole $500,000 from a man, who used to be his friend, and refuses to give it back no matter what.

He's running for Governor in Georgia. 

https://t.co/UaBZ8FElm6","Fri Oct 19 00:22:33 EDT 2018",
"katiekadwell","Katie Kadwell","1053139315293741057","Not Available","Wow. So on the SOS website #BrianKemp has an advance voting video. Take a look at who gets to vote and who doesn’t. Nice messaging, Kemp. Please just #resign already. #gapol #gagov #TeamAbrams https://t.co/D4gmMeb4Cw","Fri Oct 19 00:22:33 EDT 2018",
"SongBird4Trump","♬SongBird4Trump♬","1053139323363749888","Not Available","@SongBird4Trump @BrianKempGA @RealMissNikky Excellent Tweet ! Bravo 🇺🇸🙏👏👏👏👏","Fri Oct 19 00:22:35 EDT 2018",
"SongBird4Trump","♬SongBird4Trump♬","1053139337792118785","Not Available","@SongBird4Trump @FIGHTER_USA_USA @BrianKempGA @RealMissNikky https://t.co/mbUAl3IXy4","Fri Oct 19 00:22:39 EDT 2018",
"MidwesternMama2","Midwesternmama2","1053139344255541253","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 00:22:40 EDT 2018",
"SongBird4Trump","♬SongBird4Trump♬","1053139359279525888","Not Available","@SongBird4Trump @BrianKempGA PLEASE RT & SHARE @BrianKempGA NEEDS ALL THE SUPPORT HE CAN GET. WE DO NOT WANT A SOCIALIST FOR GOVERNOR HERE IN GA 🤷🏾‍♀️ #VoteRedToSaveGA #staceyabramsisasocialist #VoteRed2018 https://t.co/nN7n4qfIts","Fri Oct 19 00:22:44 EDT 2018",
"laurenappelbaum","Lauren Appelbaum","1053139362412707840","https://t.co/nVQaZietBQ","@BrianKempGA @CodyHall09 I hope you will respond to @Respect_Ability's disability questionnaire: https://t.co/nVQaZietBQ #PwDsVote","Fri Oct 19 00:22:45 EDT 2018",
"SongBird4Trump","♬SongBird4Trump♬","1053139372369944576","Not Available","@RealMissNikky @SongBird4Trump @BrianKempGA We have the same problem in Florida. A Socialist is running for Governor. #SayNoToSocialism 🚫#AmericaFirstCandidates 🇺🇸","Fri Oct 19 00:22:47 EDT 2018",
"SongBird4Trump","♬SongBird4Trump♬","1053139382029434885","Not Available","@robert_vet4_USA @RealMissNikky @SongBird4Trump @BrianKempGA Florida ➡️ #DESANTISForGov 
✔ Vote Ron DeSantis 
.@RonDeSantisFL @FloridaGOP @RNRFlorida #MAGA #FlGov #KAG https://t.co/cXgZjG1AAz","Fri Oct 19 00:22:49 EDT 2018",
"JustbeReal7","Justbe Real","1053139411460911104","Not Available","Georgia- If you are an independent voter and you see how many black people are being turned  away from the polls, it would be great to cast your vote in honor of those still being oppressed by racist republicans. If you believe in fairness and equality, vote for @staceyabrams","Fri Oct 19 00:22:56 EDT 2018",
"SongBird4Trump","♬SongBird4Trump♬","1053139411456663553","Not Available","@SongBird4Trump @BrianKempGA @RealMissNikky SongBird rocks!","Fri Oct 19 00:22:56 EDT 2018",
"DefraudTheVote","Clayton Johnson","1053139426048495617","Not Available","I knew a man who died in jail after stealing a Little Debbie snack from a convenience store

@BrianKempGA literally stole $500,000 from a man, who used to be his friend, and refuses to give it back no matter what.

He's running for Governor in Georgia. 

https://t.co/UaBZ8FElm6","Fri Oct 19 00:23:00 EDT 2018",
"Everett_G07","Glaze","1053139437180325889","Not Available","@bezy_bby @staceyabrams If she does, I'll be doing a happy dance!","Fri Oct 19 00:23:02 EDT 2018",
"kwbishop","Kevin W Bishop","1053139440573579264","Not Available","BREAKING from @AP: 53,000 Georgians' voter registrations (nearly 70% of them African-American) are being held up by @BrianKempGA's suppressive "exact match" policy. If you have any questions about voting, please contact our voter protection hotline at 1-888-730-5816. We can help!","Fri Oct 19 00:23:03 EDT 2018",
"tonyshep318","Tony Shepherd","1053139471703687168","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 00:23:11 EDT 2018",
"RitaWatnick","Rita Watnick","1053139475935592448","Not Available","Birds of a feather! @realDonaldTrump is a criminal!
They are both n
Bombastic bullies. They have lots in common w/ @GOP @SenateGOP @HouseGOP @BrianKempGA @KrisKobach1787 @BrettKavanaugh 
FULL ON CRIMINAL ENTERPRISE
@realDonaldTrump will GO TO JAIL","Fri Oct 19 00:23:12 EDT 2018",
"consrvtveindian","Conservative Indian","1053139515043430400","Not Available","@deborahjaquith @BrianKempGA So you know the counties decided this and you still went after kemp???","Fri Oct 19 00:23:21 EDT 2018",
"SullivanMonty","Monty Sullivan","1053139530188910593","Not Available","Georgia- If you are an independent voter and you see how many black people are being turned  away from the polls, it would be great to cast your vote in honor of those still being oppressed by racist republicans. If you believe in fairness and equality, vote for @staceyabrams","Fri Oct 19 00:23:25 EDT 2018",
"doc_next","🇺🇸Here For The Laughs🇺🇸","1053139539307319297","Not Available","Another day bigger than the one before and the vote total is up to just shy of 383,000. At this point I am fully on board with the idea that we’re gonna have 500,000 votes cast by Monday morning.

#gapol #gapolitics

https://t.co/H3XleJdXjx","Fri Oct 19 00:23:27 EDT 2018",
"marquez_jr22","Marcus II🔱","1053139555531059202","Not Available","Wow. So on the SOS website #BrianKemp has an advance voting video. Take a look at who gets to vote and who doesn’t. Nice messaging, Kemp. Please just #resign already. #gapol #gagov #TeamAbrams https://t.co/D4gmMeb4Cw","Fri Oct 19 00:23:31 EDT 2018",
"admiralandhop","Amie Won 🇺🇸","1053139566977118208","Not Available","Radical Stacey Abrams wants to change Georgia with government-run healthcare, $13,000 in higher taxes, sanctuary cities, welfare and voting rights for illegal immigrants. RT if you agree that hardworking Georgians can't afford Abrams' extreme agenda! #gapol #tcot #gagop https://t.co/pDBmznPcKy","Fri Oct 19 00:23:33 EDT 2018",
"jccj171","j","1053139583171358721","Not Available","@SenSchumer @dccc @NancyPelosi @TomPerez @TheDemCoalition @IndivisibleTeam @DNC @OurRevolution @MoveOn @MAOF @NAACP @womensmarch @jfederations @ILGAWORLD @BetoORourke @staceyabrams @jontester 1106 Vote for everyone to be able to register & vote. Make sure and  #VoteBlue","Fri Oct 19 00:23:37 EDT 2018",
"tweetsofneets","neets","1053139594718388224","Not Available","This is incorrect information from @BrianKempGA. Gwinnett County is required by federal law to provide English and Spanish language election material. I think this is just a timing issue, but the video needs to be removed https://t.co/HJuwGnRvf6 https://t.co/eoPYygy17t","Fri Oct 19 00:23:40 EDT 2018",
"MartaM62296137","Marta M","1053139600430878720","Not Available","I knew a man who died in jail after stealing a Little Debbie snack from a convenience store

@BrianKempGA literally stole $500,000 from a man, who used to be his friend, and refuses to give it back no matter what.

He's running for Governor in Georgia. 

https://t.co/UaBZ8FElm6","Fri Oct 19 00:23:41 EDT 2018",
"elam_christie","Christie Elam 💯🇺🇸","1053139609104859137","Not Available","@AG2Pearl @consmover @staceyabrams @elam_christie @luvnewinfo @GaRepublicans @GaRedneck4Bria1 @ArchKennedy @POTUS @GaDawgforTrump @Elizabe19118186 @Ajbyrd49 @GATrumpTrain @MAGA_Georgia And you Sport can try it for yourself for you are getting just that....the boot https://t.co/4FkHDC8oGs","Fri Oct 19 00:23:43 EDT 2018",
"eorlins","Eliza Orlins","1053139630659379200","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 00:23:48 EDT 2018",
"NotYer1776","Fanu Laneau","1053139652595482624","Not Available","@RealMissNikky @SongBird4Trump @BrianKempGA We have the same problem in Florida. A Socialist is running for Governor. #SayNoToSocialism 🚫#AmericaFirstCandidates 🇺🇸","Fri Oct 19 00:23:54 EDT 2018",
"KathleenFiscel1","Kathleen Fiscelli","1053139653816127488","Not Available","@EdElam5 @12topper @staceyabrams @elam_christie @luvnewinfo @GaRepublicans @GaRedneck4Bria1 @ArchKennedy @POTUS @GaDawgforTrump @Elizabe19118186 @Ajbyrd49 @GATrumpTrain @MAGA_Georgia ❤️🇺🇸VOTE REPUBLICAN🇺🇸❤️                         🇺🇸 VOTE RED🇺🇸 VOTE GOP🇺🇸                           🇺🇸🇺🇸🇺🇸🇺🇸❤️2018❤️🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/Zp8QBVhV98","Fri Oct 19 00:23:54 EDT 2018",
"shelleybeen","shelleybeen","1053139679011393536","Not Available","Some amazing Anti-Trump voices that you want to follow. RT & share this list: 

@KamalaHarris
@BetoORourke 
@girlsreallyrule
@ProudResister
@sahluwal
@ACLU 
@TeaPainUSA
@staceyabrams
@RepAdamSchiff
@brycetache
@SaysHummingbird
@joncoopertweets
@AndrewGillum
@davidhogg111","Fri Oct 19 00:24:00 EDT 2018",
"I81Too","Steve Vuoti","1053139685747286016","Not Available","@merisia56 @jbug9969 @EdElam5 @MrEdTrain @staceyabrams @elam_christie @luvnewinfo @GaRepublicans @GaRedneck4Bria1 @ArchKennedy @POTUS @GaDawgforTrump @Elizabe19118186 @Ajbyrd49 @GATrumpTrain @MAGA_Georgia Come on Georgia! Show your support! Vote Brian Kemp. Stacy Abrams is not trustworthy... Fact!","Fri Oct 19 00:24:02 EDT 2018",
"franqueue","franqueue","1053139691292233728","https://t.co/ylOX2YHOhZ","@chelseahandler @KimKimbowman @staceyabrams https://t.co/ylOX2YHOhZ","Fri Oct 19 00:24:03 EDT 2018",
"StoryTellerToo","Shari DuShane","1053139693783707648","Not Available","This is awesome to see @RepMaxineWaters come out to support @staceyabrams .  @staceyabrams is continuing to build an inspirational campaign. https://t.co/kAJz2JjHxQ","Fri Oct 19 00:24:04 EDT 2018",
"MartaM62296137","Marta M","1053139706865545217","Not Available","@shaunking @BrianKempGA Pay up now","Fri Oct 19 00:24:07 EDT 2018",
"fartgoblins","F. Goblin","1053139717364072448","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 00:24:09 EDT 2018",
"RmetropolisO","Rita","1053139719217852416","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 00:24:10 EDT 2018",
"xmagicmomentsx","Laura","1053139725584871424","Not Available","Some amazing Anti-Trump voices that you want to follow. RT & share this list: 

@KamalaHarris
@BetoORourke 
@girlsreallyrule
@ProudResister
@sahluwal
@ACLU 
@TeaPainUSA
@staceyabrams
@RepAdamSchiff
@brycetache
@SaysHummingbird
@joncoopertweets
@AndrewGillum
@davidhogg111","Fri Oct 19 00:24:11 EDT 2018",
"samsmithxbieber","⚓️","1053139749819564033","Not Available","We're locked in the closest governor's race in the U.S.

The stakes could not be higher. The choice we face could not be more clear.

We only have 18 days to finish what we started. Donate to support voter outreach and let's get it done for Georgia: https://t.co/4I5jqEdWgJ #gapol https://t.co/tyxx9Et0cy","Fri Oct 19 00:24:17 EDT 2018",
"ivette0915","Ivette","1053139760221429760","Not Available","Please post your video on voting rights and voter protection @staceyabrams  @SarahRiggsAmico @charlie4georgia @Barrow4Georgia @keatley4change @JaniceForGA @WinWithRandolph @SwannforGA @senatorjen @sallyharrellga @mwilsonGA @BetsyforGeorgia @LucyWins2018 @LisaRingGA01 https://t.co/qXEoYWukf7","Fri Oct 19 00:24:19 EDT 2018",
"jgp_35","Jenna Pulliam","1053139766554845184","https://t.co/0p2gGKlJBQ","I’d rather sit in an ant bed https://t.co/0p2gGKlJBQ","Fri Oct 19 00:24:21 EDT 2018",
"thebrownlawyer","Theodora H. Brown","1053139793826193408","Not Available","Please READ, SHARE WIDELY, LIKE & RT @Suntimes, “Georgia’s race for governor soiled by a conflict of interest.”
https://t.co/xbfNwJ7fRH #StaceyAbrams #VotingMatters","Fri Oct 19 00:24:27 EDT 2018",
"Tiffalexsam","Radiance","1053139795113926658","Not Available","Please READ, SHARE WIDELY, LIKE & RT @Suntimes, “Georgia’s race for governor soiled by a conflict of interest.”
https://t.co/xbfNwJ7fRH #StaceyAbrams #VotingMatters","Fri Oct 19 00:24:28 EDT 2018",
"SheilaMaureenG1","Sheila G","1053139800776011776","Not Available","@InspiringU2 I am a white, ex-Republican, educated, middle class female, and I voted for @staceyabrams on day 2 of early voting! Plus, 3 Republican members of my household also voted for Stacey.  We desperately need a change in Georgia.","Fri Oct 19 00:24:29 EDT 2018",
